image_id,image_path,false_positive,normalized_ground_truth,normalized_vlm_predictions
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,blueberry,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,cream cheese,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,ground beef,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,ketchup,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,lettuce,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,orange juice,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,pickle,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,salsa,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,water,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,yogurt,apple; avocado; hot sauce; pasta sauce; strawberry,blueberry; strawberry; yogurt; ground beef; lettuce; hot sauce; ketchup; pickle; salsa; cream cheese; water; orange juice
u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,data/raw/train/images/u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,butter,egg; yogurt,egg; lemon; zucchini; yogurt; butter; milk
u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,data/raw/train/images/u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,lemon,egg; yogurt,egg; lemon; zucchini; yogurt; butter; milk
u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,data/raw/train/images/u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,milk,egg; yogurt,egg; lemon; zucchini; yogurt; butter; milk
u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,data/raw/train/images/u5ybfh84tpyd1_jpeg.rf.ea317ad3f442010a3c57d8729b9a700a.jpg,zucchini,egg; yogurt,egg; lemon; zucchini; yogurt; butter; milk
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,beer,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,butter,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,cheese,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,cream cheese,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,fish,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,ham,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,pea,barbecue sauce; milk,fish; pea; cheese; cream cheese; beer; ham; milk; butter
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,banana,celery; chicken; ground beef; mushroom; strawberry; tomato,blueberry; banana; margarine; mushroom; strawberry; spring onion; kiwi; tomato; chicken
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,blueberry,celery; chicken; ground beef; mushroom; strawberry; tomato,blueberry; banana; margarine; mushroom; strawberry; spring onion; kiwi; tomato; chicken
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,kiwi,celery; chicken; ground beef; mushroom; strawberry; tomato,blueberry; banana; margarine; mushroom; strawberry; spring onion; kiwi; tomato; chicken
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,margarine,celery; chicken; ground beef; mushroom; strawberry; tomato,blueberry; banana; margarine; mushroom; strawberry; spring onion; kiwi; tomato; chicken
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,spring onion,celery; chicken; ground beef; mushroom; strawberry; tomato,blueberry; banana; margarine; mushroom; strawberry; spring onion; kiwi; tomato; chicken
DSC_5925_JPG_jpg.rf.1f622d5bc7ab09fb045db42255e3829e.jpg,data/raw/train/images/DSC_5925_JPG_jpg.rf.1f622d5bc7ab09fb045db42255e3829e.jpg,carrot,banana; blueberry; ground beef; mushroom; onion; tomato,strawberry; tomato; banana; carrot; mushroom; spinach; onion; blueberry; ground beef
DSC_5925_JPG_jpg.rf.1f622d5bc7ab09fb045db42255e3829e.jpg,data/raw/train/images/DSC_5925_JPG_jpg.rf.1f622d5bc7ab09fb045db42255e3829e.jpg,spinach,banana; blueberry; ground beef; mushroom; onion; tomato,strawberry; tomato; banana; carrot; mushroom; spinach; onion; blueberry; ground beef
DSC_5925_JPG_jpg.rf.1f622d5bc7ab09fb045db42255e3829e.jpg,data/raw/train/images/DSC_5925_JPG_jpg.rf.1f622d5bc7ab09fb045db42255e3829e.jpg,strawberry,banana; blueberry; ground beef; mushroom; onion; tomato,strawberry; tomato; banana; carrot; mushroom; spinach; onion; blueberry; ground beef
2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,data/raw/train/images/2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,almond milk,apple; cabbage; cheese; egg,almond milk; cheese; egg; lettuce; apple; bread; wine; beef
2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,data/raw/train/images/2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,beef,apple; cabbage; cheese; egg,almond milk; cheese; egg; lettuce; apple; bread; wine; beef
2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,data/raw/train/images/2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,bread,apple; cabbage; cheese; egg,almond milk; cheese; egg; lettuce; apple; bread; wine; beef
2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,data/raw/train/images/2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,lettuce,apple; cabbage; cheese; egg,almond milk; cheese; egg; lettuce; apple; bread; wine; beef
2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,data/raw/train/images/2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,wine,apple; cabbage; cheese; egg,almond milk; cheese; egg; lettuce; apple; bread; wine; beef
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,banana,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,bell pepper,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,blueberry,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,cheese,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,ham,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,lettuce,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,pickle,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,yogurt,asparagus; carrot; lime,carrot; lettuce; blueberry; ham; pickle; yogurt; lime; bell pepper; banana; cheese
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,butter,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,cream cheese,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,ketchup,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,mayonnaise,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,milk,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,mustard,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,pesto,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,yogurt,apple; barbecue sauce; chocolate syrup; egg; hot sauce; juice,cream cheese; mustard; milk; butter; ketchup; pesto; mayonnaise; yogurt
rmyz31dmn2x51_jpg.rf.6f37ebd5e3a66a440c6fecfba3a93b3b.jpg,data/raw/train/images/rmyz31dmn2x51_jpg.rf.6f37ebd5e3a66a440c6fecfba3a93b3b.jpg,coffee creamer,hot sauce; juice; mustard; orange; pickle; whipped cream,orange; hot sauce; mustard; pickle; coffee creamer
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,avocado,bacon; banana; blueberry; butter; carrot; cheese; chicken; lime; potato,blueberry; strawberry; onion; margarine; cheese; banana; carrot; avocado
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,margarine,bacon; banana; blueberry; butter; carrot; cheese; chicken; lime; potato,blueberry; strawberry; onion; margarine; cheese; banana; carrot; avocado
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,onion,bacon; banana; blueberry; butter; carrot; cheese; chicken; lime; potato,blueberry; strawberry; onion; margarine; cheese; banana; carrot; avocado
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,strawberry,bacon; banana; blueberry; butter; carrot; cheese; chicken; lime; potato,blueberry; strawberry; onion; margarine; cheese; banana; carrot; avocado
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,berry,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,broth,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,butter,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,carrot,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,cheese,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,grape,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,tortilla,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,water,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,yogurt,egg; hummus; juice; milk; raspberry,grape; berry; egg; yogurt; milk; water; juice; butter; tortilla; broth; cheese; carrot
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,bread,apple; avocado; bell pepper; butter; egg; ketchup; lime; milk; whipped cream; yogurt,egg; avocado; apple; bell pepper; carrot; milk; bread
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,carrot,apple; avocado; bell pepper; butter; egg; ketchup; lime; milk; whipped cream; yogurt,egg; avocado; apple; bell pepper; carrot; milk; bread
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,bell pepper,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,margarine,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,onion,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,pasta sauce,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,pineapple,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,tomato,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,data/raw/train/images/0qk4z02qs7d61_jpg.rf.421a123f57647bc8d648497795dcdbed.jpg,zucchini,carrot; celery; cucumber,pasta sauce; margarine; cucumber; carrot; zucchini; onion; celery; pineapple; tomato; bell pepper
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,lemon,apple; bell pepper; bread; cheese; hot sauce; juice; lettuce; lime,orange juice; milk; juice; cheese; pickle; lettuce; orange; lemon; yogurt
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,milk,apple; bell pepper; bread; cheese; hot sauce; juice; lettuce; lime,orange juice; milk; juice; cheese; pickle; lettuce; orange; lemon; yogurt
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,orange,apple; bell pepper; bread; cheese; hot sauce; juice; lettuce; lime,orange juice; milk; juice; cheese; pickle; lettuce; orange; lemon; yogurt
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,orange juice,apple; bell pepper; bread; cheese; hot sauce; juice; lettuce; lime,orange juice; milk; juice; cheese; pickle; lettuce; orange; lemon; yogurt
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,pickle,apple; bell pepper; bread; cheese; hot sauce; juice; lettuce; lime,orange juice; milk; juice; cheese; pickle; lettuce; orange; lemon; yogurt
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,yogurt,apple; bell pepper; bread; cheese; hot sauce; juice; lettuce; lime,orange juice; milk; juice; cheese; pickle; lettuce; orange; lemon; yogurt
DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,data/raw/train/images/DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,egg,banana; blueberry; carrot; ground beef; lime; milk; onion; sweet potato; tomato,egg; tomato; blueberry; carrot; lime; banana; onion; soy milk
DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,data/raw/train/images/DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,soy milk,banana; blueberry; carrot; ground beef; lime; milk; onion; sweet potato; tomato,egg; tomato; blueberry; carrot; lime; banana; onion; soy milk
DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,data/raw/train/images/DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,avocado,blueberry; butter; egg; onion; potato; sweet potato,egg; bread; lemon; potato; avocado; blueberry; butter; cheese
DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,data/raw/train/images/DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,bread,blueberry; butter; egg; onion; potato; sweet potato,egg; bread; lemon; potato; avocado; blueberry; butter; cheese
DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,data/raw/train/images/DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,cheese,blueberry; butter; egg; onion; potato; sweet potato,egg; bread; lemon; potato; avocado; blueberry; butter; cheese
DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,data/raw/train/images/DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,lemon,blueberry; butter; egg; onion; potato; sweet potato,egg; bread; lemon; potato; avocado; blueberry; butter; cheese
0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,data/raw/train/images/0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,bell pepper,asparagus; barbecue sauce; chicken; egg; hot sauce; lemonade; lettuce; lime,egg; margarine; yogurt; cheese; spinach; ice; salad; carrot; bell pepper; lime
